ExperimentID,ImageName,ImageID,PredictionID,Prediction_left,Prediction_top,Prediction_right,Prediction_bottom,Prediction_confidence
20, person_193.png, 85, 23, 211, 137, 230, 166, 5.3
20, person_193.png, 85, 24, 240, 141, 248, 158, 1.4
20, person_193.png, 85, 25, 239, 138, 250, 168, 2.5
20, person_193.png, 85, 26, 257, 144, 265, 159, 8.4
20, person_193.png, 85, 27, 263, 144, 272, 159, 19.9
20, person_193.png, 85, 28, 259, 143, 273, 166, 7.5
20, person_193.png, 85, 29, 270, 143, 277, 160, 23.5
20, person_193.png, 85, 30, 305, 143, 315, 157, 65.4
20, person_193.png, 85, 31, 302, 141, 316, 162, 1.7
20, person_193.png, 85, 32, 310, 146, 319, 157, 2.7
20, person_193.png, 85, 33, 319, 146, 328, 159, 34.3
20, person_193.png, 85, 34, 326, 144, 335, 161, 29.1
20, person_193.png, 85, 35, 323, 143, 337, 165, 10.9
20, person_193.png, 85, 36, 334, 146, 341, 160, 1.3
20, person_193.png, 85, 37, 333, 141, 348, 171, 3.2
20, person_193.png, 85, 38, 245, 140, 258, 179, 63.6
20, person_193.png, 85, 39, 255, 143, 268, 178, 41.1
20, person_193.png, 85, 40, 261, 151, 271, 167, 2.0
20, person_193.png, 85, 41, 270, 144, 279, 176, 3.3
20, person_193.png, 85, 42, 327, 153, 336, 166, 1.0
20, person_193.png, 85, 43, 389, 153, 397, 171, 2.2
20, person_193.png, 85, 44, 414, 142, 416, 185, 1.1
20, person_193.png, 85, 45, 256, 150, 275, 183, 1.0
20, person_193.png, 85, 46, 310, 166, 320, 177, 3.6
20, person_193.png, 85, 47, 319, 166, 328, 176, 2.1
20, person_193.png, 85, 48, 325, 154, 341, 186, 1.4
20, person_193.png, 85, 49, 333, 145, 351, 191, 85.8
20, person_193.png, 85, 50, 361, 151, 370, 191, 2.2
20, person_193.png, 85, 51, 388, 151, 400, 190, 3.5
20, person_193.png, 85, 52, 395, 146, 415, 193, 35.4
20, person_193.png, 85, 53, 414, 145, 415, 197, 1.0
20, person_193.png, 85, 54, 407, 145, 414, 196, 3.3
20, person_193.png, 85, 55, 413, 165, 415, 195, 1.1
20, person_193.png, 85, 56, 365, 160, 375, 215, 1.6
20, person_and_bike_106.png, 86, 1, 151, 48, 267, 374, 99.8
20, person_246.png, 87, 1, 118, 20, 194, 413, 100.0
20, person_246.png, 87, 2, 178, 71, 259, 422, 100.0
20, person_246.png, 87, 3, 407, 37, 416, 202, 1.2
20, person_246.png, 87, 4, 59, 88, 82, 158, 4.4
20, person_246.png, 87, 5, 77, 96, 100, 157, 3.3
20, person_and_bike_065.png, 88, 1, 122, 53, 229, 309, 99.8
20, crop001531.png, 89, 1, 6, 139, 50, 235, 95.7
20, crop001531.png, 89, 2, 12, 163, 40, 238, 5.0
20, crop001531.png, 89, 3, 116, 138, 178, 327, 99.9
20, crop001531.png, 89, 4, 292, 203, 323, 278, 2.1
20, crop001531.png, 89, 5, 230, 117, 237, 128, 3.1
20, person_134.png, 90, 1, 149, 110, 223, 400, 100.0
20, person_134.png, 90, 2, 216, 107, 289, 406, 99.6
20, person_134.png, 90, 3, 240, 94, 264, 143, 6.3
20, person_134.png, 90, 4, 89, 91, 105, 151, 97.8
20, person_134.png, 90, 5, 249, 98, 271, 151, 64.4
20, person_134.png, 90, 6, 273, 91, 296, 181, 99.6
20, person_134.png, 90, 7, 315, 95, 338, 181, 99.5
20, person_134.png, 90, 8, 50, 105, 70, 161, 96.6
20, person_134.png, 90, 9, 162, 80, 168, 96, 2.5
20, person_134.png, 90, 10, 319, 86, 326, 98, 2.8
20, person_134.png, 90, 11, 63, 87, 71, 101, 3.6
20, person_134.png, 90, 12, 240, 91, 250, 103, 38.6
20, person_134.png, 90, 13, 315, 89, 322, 107, 1.2
20, person_134.png, 90, 14, 317, 89, 326, 104, 3.7
20, person_134.png, 90, 15, 314, 85, 328, 112, 2.5
20, person_134.png, 90, 16, 327, 90, 335, 104, 1.1
20, person_134.png, 90, 17, 184, 95, 193, 108, 5.8
20, person_134.png, 90, 18, 192, 95, 199, 113, 9.7
20, person_134.png, 90, 19, 209, 97, 215, 109, 1.2
20, person_134.png, 90, 20, 214, 98, 222, 107, 5.4
20, person_134.png, 90, 21, 314, 87, 323, 125, 6.7
20, person_134.png, 90, 22, 337, 96, 344, 119, 2.8
20, person_134.png, 90, 23, 62, 91, 75, 129, 2.1
20, person_134.png, 90, 24, 91, 94, 105, 127, 2.9
20, person_134.png, 90, 25, 191, 94, 200, 128, 14.2
20, person_134.png, 90, 26, 252, 89, 267, 140, 71.3
20, person_134.png, 90, 27, 263, 90, 273, 137, 1.4
20, person_134.png, 90, 28, 337, 93, 346, 130, 30.4
20, person_134.png, 90, 29, 342, 93, 351, 132, 6.3
20, person_134.png, 90, 30, 353, 95, 362, 134, 82.9
20, person_134.png, 90, 31, 357, 93, 366, 134, 56.9
20, person_134.png, 90, 32, 69, 97, 78, 139, 1.7
20, person_134.png, 90, 33, 260, 99, 270, 141, 1.1
20, person_134.png, 90, 34, 362, 111, 367, 131, 6.2
20, person_134.png, 90, 35, 53, 107, 66, 145, 3.2
20, person_134.png, 90, 36, 64, 96, 76, 151, 95.1
20, crop_000018.png, 91, 1, 90, 49, 205, 379, 100.0
20, crop001533.png, 92, 1, 39, 171, 309, 214, 2.9
20, crop001533.png, 92, 2, 126, 175, 416, 224, 1.4
20, crop001533.png, 92, 3, 86, 174, 113, 242, 1.6
20, crop001533.png, 92, 4, 241, 175, 259, 235, 5.2
20, crop001533.png, 92, 5, 350, 183, 371, 248, 2.3
20, crop001533.png, 92, 6, 366, 181, 388, 246, 3.6
20, crop001533.png, 92, 7, 377, 174, 398, 250, 96.5
20, crop001533.png, 92, 8, 401, 173, 416, 253, 1.0
20, crop001533.png, 92, 9, 0, 151, 18, 274, 85.6
20, crop001533.png, 92, 10, 75, 162, 112, 265, 98.6
20, crop001533.png, 92, 11, 157, 167, 188, 263, 91.1
20, crop001533.png, 92, 12, 167, 181, 194, 253, 14.2
20, crop001533.png, 92, 13, 250, 174, 278, 265, 97.2
20, crop001533.png, 92, 14, 293, 161, 337, 317, 99.4
20, crop001533.png, 92, 15, 8, 165, 14, 177, 3.0
20, crop001533.png, 92, 16, 18, 166, 25, 181, 9.0
20, crop001533.png, 92, 17, 34, 165, 39, 174, 1.9
20, crop001533.png, 92, 18, 41, 164, 46, 175, 3.7
20, crop001533.png, 92, 19, 49, 164, 55, 178, 1.0
20, crop001533.png, 92, 20, 56, 166, 62, 182, 3.8
20, crop001533.png, 92, 21, 64, 167, 70, 178, 1.5
20, crop001533.png, 92, 22, 74, 165, 80, 186, 65.4
20, crop001533.png, 92, 23, 71, 163, 82, 187, 1.8
20, crop001533.png, 92, 24, 79, 166, 85, 185, 41.2
20, crop001533.png, 92, 25, 86, 166, 92, 180, 34.8
20, crop001533.png, 92, 26, 104, 167, 111, 182, 10.6
20, crop001533.png, 92, 27, 115, 166, 122, 185, 8.0
20, crop001533.png, 92, 28, 117, 165, 126, 187, 34.1
20, crop001533.png, 92, 29, 147, 169, 152, 184, 2.3
20, crop001533.png, 92, 30, 152, 167, 158, 186, 11.3
20, crop001533.png, 92, 31, 158, 167, 165, 185, 5.0
20, crop001533.png, 92, 32, 178, 169, 184, 182, 3.9
20, crop001533.png, 92, 33, 183, 170, 189, 183, 1.0
20, crop001533.png, 92, 34, 360, 174, 370, 188, 2.4
20, crop001533.png, 92, 35, 409, 172, 415, 188, 1.1
20, crop001533.png, 92, 36, 0, 156, 8, 204, 1.2
20, crop001533.png, 92, 37, 17, 162, 26, 198, 48.6
20, crop001533.png, 92, 38, 20, 161, 29, 200, 2.4
20, crop001533.png, 92, 39, 77, 166, 86, 193, 3.0
20, crop001533.png, 92, 40, 118, 172, 125, 185, 1.8
20, crop001533.png, 92, 41, 139, 170, 146, 195, 44.8
20, crop001533.png, 92, 42, 141, 169, 150, 197, 34.1
20, crop001533.png, 92, 43, 152, 166, 161, 195, 46.0
20, crop001533.png, 92, 44, 156, 166, 166, 196, 24.2
20, crop001533.png, 92, 45, 273, 176, 281, 190, 1.9
20, crop001533.png, 92, 46, 378, 170, 395, 206, 4.6
20, crop001533.png, 92, 47, 4, 168, 17, 209, 3.1
20, crop001533.png, 92, 48, 76, 164, 88, 215, 1.7
20, crop001533.png, 92, 49, 152, 163, 162, 218, 2.6
20, crop001533.png, 92, 50, 156, 164, 168, 217, 7.5
20, crop001533.png, 92, 51, 243, 176, 255, 212, 21.1
20, crop001533.png, 92, 52, 268, 175, 280, 214, 4.4
20, crop001533.png, 92, 53, 274, 174, 289, 212, 1.3
20, crop001533.png, 92, 54, 358, 178, 372, 211, 1.2
20, crop001533.png, 92, 55, 408, 167, 416, 225, 2.9
20, crop001533.png, 92, 56, 239, 178, 252, 218, 73.8
20, crop001533.png, 92, 57, 363, 187, 378, 217, 1.7
20, person_and_bike_089.png, 93, 1, 142, 36, 231, 357, 100.0
20, person_255.png, 94, 1, 144, 126, 199, 346, 100.0
20, person_255.png, 94, 2, 264, 152, 315, 339, 98.8
20, person_and_bike_035.png, 95, 1, 109, 145, 164, 362, 99.7
20, person_and_bike_035.png, 95, 2, 171, 138, 229, 362, 99.3
20, person_and_bike_035.png, 95, 3, 0, 134, 7, 177, 1.5
20, person_and_bike_035.png, 95, 4, 0, 154, 6, 173, 2.6
20, person_and_bike_035.png, 95, 5, 56, 140, 66, 186, 1.3
20, person_and_bike_035.png, 95, 6, 0, 153, 10, 191, 3.8
20, person_and_bike_035.png, 95, 7, 0, 171, 8, 188, 1.3
20, person_249.png, 96, 1, 258, 171, 353, 375, 4.2
20, person_249.png, 96, 2, 399, 176, 415, 246, 95.4
20, person_249.png, 96, 3, 10, 196, 36, 247, 1.0
20, person_249.png, 96, 4, 32, 184, 56, 250, 16.6
20, person_249.png, 96, 5, 402, 169, 414, 292, 3.8
20, person_249.png, 96, 6, 267, 161, 314, 361, 99.5
20, person_249.png, 96, 7, 294, 151, 333, 374, 2.5
20, person_249.png, 96, 8, 303, 147, 354, 382, 99.9
20, person_249.png, 96, 9, 136, 159, 192, 384, 100.0
20, person_249.png, 96, 10, 182, 164, 229, 378, 99.4
20, person_249.png, 96, 11, 404, 172, 415, 221, 3.7
20, person_249.png, 96, 12, 397, 181, 409, 223, 2.7
20, person_249.png, 96, 13, 406, 158, 414, 248, 22.3
20, person_249.png, 96, 14, 34, 183, 50, 223, 7.9
20, person_249.png, 96, 15, 409, 194, 415, 244, 1.8
20, person_249.png, 96, 16, 18, 206, 32, 252, 54.2
20, person_249.png, 96, 17, 36, 207, 54, 249, 8.0
20, person_249.png, 96, 18, 411, 183, 415, 305, 1.0
20, crop001631.png, 97, 1, 116, 151, 149, 269, 99.3
20, crop001631.png, 97, 2, 74, 153, 112, 271, 99.0
20, person_and_bike_164.png, 98, 1, 144, 37, 253, 390, 100.0
20, person_093.png, 99, 1, 89, 91, 193, 353, 99.8
20, person_093.png, 99, 2, 225, 105, 333, 366, 100.0
20, crop_000021.png, 100, 1, 126, 41, 202, 357, 99.9
20, person_008.png, 101, 1, 140, 100, 276, 383, 99.5
20, person_008.png, 101, 2, 225, 149, 288, 264, 1.3
20, person_and_bike_133.png, 102, 1, 81, 136, 97, 204, 35.8
20, person_and_bike_133.png, 102, 2, 164, 116, 229, 362, 99.8
20, person_and_bike_133.png, 102, 3, 227, 132, 280, 358, 99.3
20, person_and_bike_133.png, 102, 4, 409, 152, 415, 174, 1.3
20, person_and_bike_133.png, 102, 5, 400, 150, 412, 193, 1.3
20, person_and_bike_133.png, 102, 6, 411, 160, 414, 184, 1.4
20, person_and_bike_133.png, 102, 7, 405, 150, 415, 194, 37.3
20, person_and_bike_133.png, 102, 8, 79, 144, 90, 204, 1.3
20, person_and_bike_058.png, 103, 1, 117, 39, 198, 330, 99.7
20, person_030.png, 104, 1, 116, 62, 239, 384, 90.6
20, person_030.png, 104, 2, 303, 105, 310, 124, 12.3
20, person_030.png, 104, 3, 302, 103, 314, 127, 2.5
20, person_030.png, 104, 4, 411, 108, 414, 126, 3.8
20, person_030.png, 104, 5, 314, 111, 320, 129, 1.2
20, person_030.png, 104, 6, 326, 113, 333, 134, 16.6
20, person_030.png, 104, 7, 338, 117, 345, 127, 1.0
20, person_030.png, 104, 8, 342, 118, 348, 127, 1.1
20, person_030.png, 104, 9, 340, 118, 353, 143, 1.2
20, person_100.png, 105, 1, 124, 151, 211, 327, 99.9
20, person_100.png, 105, 2, 278, 163, 346, 315, 99.9
20, person_100.png, 105, 3, 2, 132, 16, 180, 1.2
20, person_100.png, 105, 4, 371, 182, 392, 210, 1.2
20, person_and_bike_181.png, 106, 1, 336, 81, 361, 160, 44.1
20, person_and_bike_181.png, 106, 2, 327, 78, 367, 190, 1.1
20, person_and_bike_181.png, 106, 3, 72, 181, 91, 257, 36.0
20, person_and_bike_181.png, 106, 4, 64, 201, 88, 261, 14.1
20, person_and_bike_181.png, 106, 5, 165, 169, 212, 349, 99.9
20, person_and_bike_181.png, 106, 6, 209, 168, 261, 351, 99.8
20, person_and_bike_181.png, 106, 7, 206, 191, 213, 205, 1.1
20, person_and_bike_181.png, 106, 8, 0, 199, 5, 210, 1.1
20, person_and_bike_181.png, 106, 9, 48, 191, 60, 220, 1.9
20, person_and_bike_181.png, 106, 10, 53, 197, 62, 216, 4.5
20, person_and_bike_181.png, 106, 11, 66, 199, 73, 213, 1.1
20, person_and_bike_181.png, 106, 12, 68, 185, 88, 222, 50.6
20, person_and_bike_181.png, 106, 13, 76, 189, 87, 234, 1.1
20, person_and_bike_181.png, 106, 14, 152, 195, 162, 237, 1.6
20, person_and_bike_181.png, 106, 15, 69, 206, 87, 234, 3.2
20, person_210.png, 107, 1, 127, 113, 145, 198, 2.9
20, person_210.png, 107, 2, 253, 139, 275, 193, 5.6
20, person_210.png, 107, 3, 310, 138, 336, 194, 89.5
20, person_210.png, 107, 4, 114, 143, 134, 205, 5.2
20, person_210.png, 107, 5, 138, 148, 161, 201, 5.7
20, person_210.png, 107, 6, 311, 155, 339, 234, 3.2
20, person_210.png, 107, 7, 402, 150, 416, 252, 1.7
20, person_210.png, 107, 8, 397, 197, 416, 258, 8.0
20, person_210.png, 107, 9, 160, 132, 217, 355, 99.8
20, person_210.png, 107, 10, 215, 137, 272, 355, 100.0
20, person_210.png, 107, 11, 309, 129, 336, 163, 1.4
20, person_210.png, 107, 12, 20, 133, 34, 166, 1.6
20, person_210.png, 107, 13, 249, 133, 259, 171, 1.1
20, person_210.png, 107, 14, 0, 136, 3, 174, 6.2
20, person_210.png, 107, 15, 0, 135, 6, 174, 14.2
20, person_210.png, 107, 16, 261, 140, 274, 184, 3.1
20, person_210.png, 107, 17, 132, 151, 144, 194, 3.1
20, person_210.png, 107, 18, 157, 153, 168, 195, 1.1
20, person_210.png, 107, 19, 408, 176, 415, 233, 2.7
20, person_210.png, 107, 20, 397, 193, 411, 234, 1.2
20, person_210.png, 107, 21, 405, 186, 415, 251, 17.0
20, crop001602.png, 108, 1, 163, 154, 259, 395, 97.8
20, crop001633.png, 109, 1, 292, 144, 317, 282, 99.1
20, crop001633.png, 109, 2, 99, 151, 152, 275, 99.6
20, crop001633.png, 109, 3, 247, 184, 293, 311, 99.8
20, crop001633.png, 109, 4, 391, 205, 397, 215, 1.0
20, crop001682.png, 110, 1, 393, 57, 415, 114, 1.5
20, crop001682.png, 110, 2, 393, 95, 416, 172, 17.6
20, crop001682.png, 110, 3, 268, 130, 292, 194, 1.5
20, crop001682.png, 110, 4, 362, 137, 383, 200, 2.3
20, crop001682.png, 110, 5, 396, 106, 414, 225, 2.7
20, crop001682.png, 110, 6, 267, 106, 295, 256, 99.6
20, crop001682.png, 110, 7, 300, 142, 328, 215, 1.4
20, crop001682.png, 110, 8, 297, 116, 336, 253, 97.7
20, crop001682.png, 110, 9, 312, 136, 337, 222, 2.4
20, crop001682.png, 110, 10, 80, 103, 115, 276, 88.5
20, crop001682.png, 110, 11, 211, 104, 253, 284, 99.5
20, crop001682.png, 110, 12, 108, 138, 128, 265, 3.6
20, crop001682.png, 110, 13, 112, 125, 146, 274, 96.9
20, crop001682.png, 110, 14, 81, 171, 103, 265, 2.4
20, crop001682.png, 110, 15, 362, 133, 380, 156, 3.9
20, crop001682.png, 110, 16, 46, 163, 76, 184, 1.3
20, person_and_bike_046.png, 111, 1, 127, 43, 243, 320, 99.9
20, person_247.png, 112, 1, 165, 135, 207, 340, 99.7
20, person_247.png, 112, 2, 202, 140, 261, 337, 99.6
20, person_247.png, 112, 3, 106, 138, 114, 146, 1.9
20, person_247.png, 112, 4, 253, 134, 265, 159, 13.5
20, person_247.png, 112, 5, 261, 139, 270, 154, 2.2
20, person_247.png, 112, 6, 1, 140, 6, 156, 3.3
20, person_247.png, 112, 7, 38, 146, 46, 156, 3.9
20, person_247.png, 112, 8, 47, 144, 58, 156, 2.4
20, person_247.png, 112, 9, 83, 142, 90, 157, 4.0
20, person_247.png, 112, 10, 87, 141, 96, 157, 40.4
20, person_247.png, 112, 11, 255, 140, 263, 160, 3.1
20, person_247.png, 112, 12, 259, 139, 272, 167, 1.2
20, person_247.png, 112, 13, 273, 137, 290, 169, 1.3
20, person_247.png, 112, 14, 385, 137, 395, 174, 95.7
20, person_247.png, 112, 15, 391, 135, 400, 173, 55.7
20, person_247.png, 112, 16, 397, 135, 407, 173, 3.5
20, person_247.png, 112, 17, 0, 147, 8, 164, 9.1
20, person_247.png, 112, 18, 0, 140, 9, 172, 8.0
20, person_247.png, 112, 19, 1, 151, 5, 175, 3.7
20, person_247.png, 112, 20, 85, 142, 95, 186, 3.4
20, person_247.png, 112, 21, 109, 144, 122, 188, 1.3
20, person_247.png, 112, 22, 0, 154, 2, 190, 2.4
20, person_247.png, 112, 23, 0, 152, 7, 191, 7.1
20, person_247.png, 112, 24, 111, 160, 121, 189, 2.8
20, person_247.png, 112, 25, 0, 166, 3, 192, 1.8
20, person_and_bike_047.png, 113, 1, 156, 62, 259, 368, 99.9
20, person_204.png, 114, 1, 104, 94, 317, 167, 6.9
20, person_204.png, 114, 2, 188, 97, 344, 174, 3.1
20, person_204.png, 114, 3, 70, 92, 348, 217, 2.0
20, person_204.png, 114, 4, 208, 110, 307, 365, 99.8
20, person_204.png, 114, 5, 184, 85, 208, 144, 8.7
20, person_204.png, 114, 6, 303, 88, 322, 145, 1.1
20, person_204.png, 114, 7, 218, 98, 237, 159, 26.0
20, person_204.png, 114, 8, 270, 100, 289, 163, 95.2
20, person_204.png, 114, 9, 289, 97, 307, 173, 24.5
20, person_204.png, 114, 10, 176, 104, 198, 176, 4.8
20, person_204.png, 114, 11, 188, 97, 209, 187, 92.8
20, person_204.png, 114, 12, 206, 97, 227, 187, 72.4
20, person_204.png, 114, 13, 292, 101, 317, 196, 99.7
20, person_204.png, 114, 14, 119, 124, 150, 194, 1.1
20, person_204.png, 114, 15, 63, 65, 115, 280, 99.6
20, person_204.png, 114, 16, 203, 88, 235, 265, 1.9
20, person_204.png, 114, 17, 328, 94, 367, 257, 99.8
20, person_204.png, 114, 18, 406, 147, 415, 314, 2.9
20, person_204.png, 114, 19, 152, 139, 211, 345, 99.4
20, person_204.png, 114, 20, 362, 126, 415, 363, 99.9
20, person_204.png, 114, 21, 193, 76, 202, 96, 2.5
20, person_204.png, 114, 22, 192, 72, 205, 100, 20.6
20, person_204.png, 114, 23, 290, 80, 297, 100, 3.8
20, person_204.png, 114, 24, 293, 82, 303, 99, 28.8
20, person_204.png, 114, 25, 303, 83, 311, 97, 7.7
20, person_204.png, 114, 26, 309, 82, 319, 100, 5.9
20, person_204.png, 114, 27, 158, 86, 167, 99, 4.5
20, person_204.png, 114, 28, 196, 76, 209, 112, 2.5
20, person_204.png, 114, 29, 214, 89, 223, 104, 2.2
20, person_204.png, 114, 30, 230, 88, 238, 106, 4.9
20, person_204.png, 114, 31, 289, 86, 296, 106, 1.3
20, person_204.png, 114, 32, 288, 80, 299, 111, 1.8
20, person_204.png, 114, 33, 292, 81, 306, 109, 22.0
20, person_204.png, 114, 34, 303, 89, 311, 104, 1.8
20, person_204.png, 114, 35, 312, 87, 319, 106, 1.3
20, person_204.png, 114, 36, 307, 82, 319, 115, 67.6
20, person_204.png, 114, 37, 155, 86, 168, 115, 1.1
20, person_204.png, 114, 38, 182, 86, 196, 123, 1.1
20, person_204.png, 114, 39, 201, 94, 210, 111, 1.9
20, person_204.png, 114, 40, 198, 90, 212, 115, 1.0
20, person_204.png, 114, 41, 206, 93, 215, 113, 3.5
20, person_204.png, 114, 42, 287, 97, 295, 113, 1.1
20, person_204.png, 114, 43, 304, 96, 313, 114, 4.3
20, person_204.png, 114, 44, 304, 90, 316, 119, 10.1
20, person_204.png, 114, 45, 185, 93, 200, 131, 3.9
20, person_204.png, 114, 46, 228, 91, 239, 135, 7.3
20, person_204.png, 114, 47, 253, 93, 266, 132, 1.6
20, person_204.png, 114, 48, 287, 95, 296, 132, 2.8
20, person_204.png, 114, 49, 318, 92, 333, 138, 93.8
20, person_204.png, 114, 50, 214, 98, 228, 141, 1.1
20, person_204.png, 114, 51, 222, 99, 236, 139, 7.5
20, person_204.png, 114, 52, 270, 104, 285, 136, 1.4
20, person_204.png, 114, 53, 132, 107, 150, 145, 7.4
20, person_204.png, 114, 54, 288, 98, 297, 162, 5.5
20, person_204.png, 114, 55, 413, 118, 415, 145, 1.1
20, person_204.png, 114, 56, 206, 102, 218, 166, 2.0
20, person_204.png, 114, 57, 409, 115, 415, 180, 1.2
20, person_204.png, 114, 58, 168, 133, 179, 168, 1.5
20, person_204.png, 114, 59, 411, 133, 415, 227, 1.5
20, crop001593.png, 115, 1, 233, 183, 391, 321, 2.8
20, crop001593.png, 115, 2, -11, 241, 411, 439, 1.2
20, crop001593.png, 115, 3, 284, 180, 313, 219, 1.1
20, crop001593.png, 115, 4, 158, 170, 180, 240, 8.0
20, crop001593.png, 115, 5, 169, 186, 189, 258, 6.6
20, crop001593.png, 115, 6, 202, 184, 226, 267, 1.9
20, crop001593.png, 115, 7, 284, 191, 312, 262, 5.7
20, crop001593.png, 115, 8, 294, 185, 318, 267, 1.9
20, crop001593.png, 115, 9, 138, 196, 167, 273, 49.2
20, crop001593.png, 115, 10, 135, 178, 175, 294, 90.7
20, crop001593.png, 115, 11, 160, 178, 185, 297, 88.7
20, crop001593.png, 115, 12, 183, 192, 210, 291, 1.8
20, crop001593.png, 115, 13, 181, 176, 222, 313, 99.1
20, crop001593.png, 115, 14, 196, 178, 233, 304, 90.9
20, crop001593.png, 115, 15, 218, 187, 237, 290, 2.7
20, crop001593.png, 115, 16, 230, 169, 271, 311, 99.7
20, crop001593.png, 115, 17, 252, 194, 276, 284, 1.7
20, crop001593.png, 115, 18, 334, 180, 389, 317, 2.4
20, crop001593.png, 115, 19, 363, 198, 388, 297, 1.4
20, crop001593.png, 115, 20, 382, 203, 410, 285, 2.4
20, crop001593.png, 115, 21, 397, 192, 414, 306, 14.9
20, crop001593.png, 115, 22, 388, 176, 415, 325, 1.6
20, crop001593.png, 115, 23, 277, 181, 319, 330, 98.5
20, crop001593.png, 115, 24, 366, 189, 413, 325, 95.6
20, crop001593.png, 115, 25, 399, 230, 415, 328, 3.4
20, crop001593.png, 115, 26, 161, 167, 171, 183, 5.0
20, crop001593.png, 115, 27, 164, 169, 173, 182, 2.1
20, crop001593.png, 115, 28, 199, 167, 210, 183, 1.0
20, crop001593.png, 115, 29, 155, 167, 171, 196, 8.5
20, crop001593.png, 115, 30, 163, 168, 177, 199, 1.5
20, crop001593.png, 115, 31, 194, 167, 210, 198, 6.3
20, crop001593.png, 115, 32, 288, 169, 308, 199, 2.8
20, crop001593.png, 115, 33, 309, 185, 318, 203, 2.0
20, crop001593.png, 115, 34, 307, 181, 321, 209, 2.0
20, crop001593.png, 115, 35, 340, 192, 369, 214, 1.1
20, crop001593.png, 115, 36, 409, 200, 415, 286, 3.0
20, crop001654.png, 116, 1, 117, 113, 181, 321, 99.5
20, person_and_bike_095.png, 117, 1, 118, 40, 216, 384, 99.9
20, person_265.png, 118, 1, 40, 75, 117, 336, 99.9
20, person_265.png, 118, 2, 193, 175, 246, 346, 99.9
20, person_265.png, 118, 3, 252, 156, 308, 350, 99.9
20, person_265.png, 118, 4, 318, 156, 373, 362, 100.0
20, person_and_bike_105.png, 119, 1, 154, 47, 274, 343, 99.9
20, crop001634.png, 120, 1, 84, 115, 146, 300, 99.9
20, person_032.png, 121, 1, 122, 41, 295, 441, 99.9
20, crop001641.png, 122, 1, 158, 105, 243, 330, 5.8
20, crop001641.png, 122, 2, 123, 125, 148, 215, 2.4
20, crop001641.png, 122, 3, 172, 87, 216, 265, 6.1
20, crop001641.png, 122, 4, 80, 114, 130, 254, 8.8
20, crop001641.png, 122, 5, 91, 97, 146, 278, 98.9
20, crop001641.png, 122, 6, 117, 104, 151, 273, 15.5
20, crop001641.png, 122, 7, 158, 137, 176, 270, 2.7
20, crop001641.png, 122, 8, 151, 105, 185, 304, 81.4
20, crop001641.png, 122, 9, 163, 89, 205, 320, 94.7
20, crop001641.png, 122, 10, 192, 95, 235, 326, 70.0
20, crop001641.png, 122, 11, 256, 95, 263, 115, 1.8
20, crop001641.png, 122, 12, 410, 97, 415, 117, 1.9
20, crop001641.png, 122, 13, 258, 104, 264, 117, 1.0
20, crop001641.png, 122, 14, 297, 108, 304, 120, 3.3
20, crop001641.png, 122, 15, 248, 113, 255, 130, 1.2
20, crop001641.png, 122, 16, 336, 116, 342, 128, 3.4
20, crop001641.png, 122, 17, 345, 116, 351, 126, 1.4
20, crop001641.png, 122, 18, 247, 119, 253, 133, 1.0
20, crop001641.png, 122, 19, 258, 123, 264, 132, 3.1
20, crop001641.png, 122, 20, 264, 124, 272, 133, 5.8
20, crop001641.png, 122, 21, 271, 124, 278, 134, 1.1
20, crop001641.png, 122, 22, 127, 119, 141, 149, 1.7
20, crop001641.png, 122, 23, 133, 123, 144, 162, 4.6
20, crop001641.png, 122, 24, 383, 140, 393, 151, 6.6
20, crop001641.png, 122, 25, 391, 140, 402, 151, 10.6
20, crop001641.png, 122, 26, 398, 141, 410, 152, 11.8
20, crop001641.png, 122, 27, 396, 137, 413, 156, 1.1
20, crop001641.png, 122, 28, 408, 140, 413, 154, 10.6
20, crop001641.png, 122, 29, 322, 157, 338, 177, 1.8
20, crop001641.png, 122, 30, 325, 155, 355, 180, 2.5
20, crop001641.png, 122, 31, 339, 157, 356, 178, 2.6
20, person_and_bike_103.png, 123, 1, 169, 41, 292, 334, 99.9
20, crop_000027.png, 124, 1, 14, 16, 129, 361, 99.8
20, crop_000027.png, 124, 2, 249, 43, 353, 405, 99.7
20, person_and_bike_079.png, 125, 1, 180, 57, 262, 397, 100.0
20, person_and_bike_079.png, 125, 2, 401, 107, 416, 199, 2.1
20, person_and_bike_079.png, 125, 3, 408, 116, 415, 180, 1.0
20, person_and_bike_050.png, 126, 1, 178, 32, 284, 430, 100.0
20, person_216.png, 127, 1, 138, 130, 217, 356, 99.9
20, person_216.png, 127, 2, 220, 121, 284, 400, 99.9
20, person_216.png, 127, 3, 173, 95, 192, 138, 15.4
20, person_218.png, 128, 1, 139, 101, 224, 419, 100.0
20, person_218.png, 128, 2, 193, 101, 216, 157, 1.4
20, person_218.png, 128, 3, 28, 114, 50, 167, 2.3
20, person_218.png, 128, 4, 43, 115, 67, 168, 1.3
20, person_218.png, 128, 5, 321, 143, 341, 221, 1.1
20, person_218.png, 128, 6, 341, 131, 367, 229, 62.1
20, person_218.png, 128, 7, 214, 122, 270, 351, 99.7
20, person_218.png, 128, 8, 72, 107, 78, 115, 1.0
20, person_218.png, 128, 9, 18, 110, 25, 124, 1.2
20, person_218.png, 128, 10, 23, 110, 31, 123, 2.2
