ExperimentID,ImageName,ImageID,AnnotationID,Annotation_left,Annotation_top,Annotation_right,Annotation_bottom
19, 000000453025.jpg, 6537, 2, 133, 0, 290, 210
19, 000000468125.jpg, 6538, 0, 304, 337, 415, 410
19, 000000468125.jpg, 6538, 1, 52, 68, 110, 256
19, 000000468125.jpg, 6538, 2, 149, 88, 186, 235
19, 000000468125.jpg, 6538, 3, 167, 136, 207, 232
19, 000000468125.jpg, 6538, 4, 208, 117, 250, 217
19, 000000468125.jpg, 6538, 5, 201, 160, 263, 255
19, 000000468125.jpg, 6538, 6, 72, 228, 159, 409
19, 000000468125.jpg, 6538, 7, 272, 182, 317, 287
19, 000000468125.jpg, 6538, 8, 334, 216, 378, 340
19, 000000468125.jpg, 6538, 9, 103, 157, 136, 219
19, 000000468125.jpg, 6538, 10, 121, 180, 165, 253
19, 000000468125.jpg, 6538, 11, 1, 58, 50, 217
19, 000000102910.jpg, 6539, 0, 229, 106, 294, 230
19, 000000102910.jpg, 6539, 1, 224, 160, 235, 204
19, 000000102910.jpg, 6539, 2, 203, 166, 213, 203
19, 000000102910.jpg, 6539, 3, 308, 159, 317, 201
19, 000000102910.jpg, 6539, 4, 333, 178, 346, 201
19, 000000102910.jpg, 6539, 5, 380, 172, 388, 199
19, 000000102910.jpg, 6539, 6, 49, 161, 62, 199
19, 000000102910.jpg, 6539, 7, 23, 179, 34, 200
19, 000000102910.jpg, 6539, 8, 139, 191, 152, 225
19, 000000102910.jpg, 6539, 9, 371, 162, 380, 194
19, 000000102910.jpg, 6539, 10, 211, 158, 225, 202
19, 000000102910.jpg, 6539, 11, 318, 161, 328, 201
19, 000000102910.jpg, 6539, 12, 80, 156, 90, 188
19, 000000534484.jpg, 6540, 0, 133, 86, 180, 169
19, 000000534484.jpg, 6540, 1, 349, 173, 369, 203
19, 000000534484.jpg, 6540, 2, 308, 131, 339, 180
19, 000000412296.jpg, 6541, 0, 179, 221, 222, 316
19, 000000390238.jpg, 6542, 0, 263, 13, 416, 284
19, 000000235351.jpg, 6543, 0, 93, 77, 324, 292
19, 000000235351.jpg, 6543, 1, 250, 318, 262, 333
19, 000000235351.jpg, 6543, 2, 58, 331, 70, 341
19, 000000235351.jpg, 6543, 3, 24, 341, 32, 348
19, 000000444913.jpg, 6544, 0, 233, 123, 342, 384
19, 000000081567.jpg, 6545, 0, 162, 102, 184, 145
19, 000000081567.jpg, 6545, 1, 258, 72, 283, 179
19, 000000081567.jpg, 6545, 2, 298, 217, 364, 392
19, 000000081567.jpg, 6545, 3, 327, 78, 351, 130
19, 000000081567.jpg, 6545, 4, 347, 78, 358, 128
19, 000000081567.jpg, 6545, 5, 201, 114, 217, 132
19, 000000081567.jpg, 6545, 6, 98, 95, 129, 173
19, 000000081567.jpg, 6545, 7, 46, 93, 71, 172
19, 000000081567.jpg, 6545, 8, 235, 192, 342, 335
19, 000000081567.jpg, 6545, 9, 182, 82, 198, 144
19, 000000081567.jpg, 6545, 10, 137, 86, 157, 168
19, 000000081567.jpg, 6545, 11, 235, 101, 256, 148
19, 000000226496.jpg, 6546, 0, 303, 152, 333, 255
19, 000000226496.jpg, 6546, 1, 328, 153, 351, 252
19, 000000226496.jpg, 6546, 2, 36, 165, 69, 281
19, 000000226496.jpg, 6546, 3, 87, 176, 100, 233
19, 000000226496.jpg, 6546, 4, 70, 184, 84, 225
19, 000000226496.jpg, 6546, 5, 236, 181, 244, 226
19, 000000226496.jpg, 6546, 6, 277, 168, 289, 216
19, 000000226496.jpg, 6546, 7, 26, 184, 37, 205
19, 000000226496.jpg, 6546, 8, 2, 182, 29, 282
19, 000000226496.jpg, 6546, 9, 155, 127, 193, 222
19, 000000226496.jpg, 6546, 10, 182, 130, 228, 229
19, 000000226496.jpg, 6546, 11, 1, 182, 8, 203
19, 000000226496.jpg, 6546, 12, 296, 172, 300, 203
19, 000000188624.jpg, 6547, 0, 130, 56, 241, 358
19, 000000188624.jpg, 6547, 1, 275, 178, 331, 341
19, 000000188624.jpg, 6547, 2, 111, 154, 141, 276
19, 000000188624.jpg, 6547, 3, 124, 178, 147, 248
19, 000000188624.jpg, 6547, 4, 22, 202, 55, 346
19, 000000188624.jpg, 6547, 5, 49, 204, 70, 294
19, 000000188624.jpg, 6547, 6, 354, 182, 396, 335
19, 000000188624.jpg, 6547, 7, 386, 84, 415, 411
19, 000000188624.jpg, 6547, 8, 261, 189, 280, 268
19, 000000188624.jpg, 6547, 9, 179, 235, 208, 282
19, 000000188624.jpg, 6547, 10, 135, 218, 162, 282
19, 000000188624.jpg, 6547, 11, 139, 166, 153, 198
19, 000000510616.jpg, 6548, 0, 212, 2, 415, 411
19, 000000510616.jpg, 6548, 1, 191, 249, 244, 314
19, 000000510616.jpg, 6548, 2, 5, 123, 160, 405
19, 000000419037.jpg, 6549, 0, 59, 24, 211, 395
19, 000000419037.jpg, 6549, 1, 147, 15, 333, 395
19, 000000327820.jpg, 6550, 0, 337, 186, 394, 404
19, 000000327820.jpg, 6550, 1, 248, 213, 261, 264
19, 000000327820.jpg, 6550, 2, 0, 152, 60, 391
19, 000000327820.jpg, 6550, 3, 135, 190, 155, 307
19, 000000327820.jpg, 6550, 4, 262, 207, 278, 265
19, 000000327820.jpg, 6550, 5, 302, 212, 311, 255
19, 000000327820.jpg, 6550, 6, 311, 210, 322, 241
19, 000000327820.jpg, 6550, 7, 185, 206, 199, 266
19, 000000327820.jpg, 6550, 8, 243, 205, 253, 233
19, 000000327820.jpg, 6550, 9, 279, 213, 296, 266
19, 000000327820.jpg, 6550, 10, 201, 198, 236, 310
19, 000000327820.jpg, 6550, 11, 322, 203, 339, 236
19, 000000327820.jpg, 6550, 12, 294, 204, 304, 257
19, 000000198935.jpg, 6551, 0, 0, 61, 26, 225
19, 000000143252.jpg, 6552, 0, 1, 137, 41, 410
19, 000000172501.jpg, 6553, 0, 165, 72, 227, 410
19, 000000394964.jpg, 6554, 0, 22, 233, 41, 324
19, 000000394964.jpg, 6554, 1, 406, 227, 414, 241
19, 000000304748.jpg, 6555, 0, 179, 125, 267, 411
19, 000000304748.jpg, 6555, 1, 0, 0, 43, 237
19, 000000304748.jpg, 6555, 2, 0, 248, 38, 408
19, 000000370511.jpg, 6556, 0, 49, 317, 55, 333
19, 000000370511.jpg, 6556, 1, 54, 316, 59, 333
19, 000000370511.jpg, 6556, 2, 175, 314, 177, 325
19, 000000370511.jpg, 6556, 3, 171, 315, 174, 326
19, 000000370511.jpg, 6556, 4, 148, 314, 152, 327
19, 000000370511.jpg, 6556, 5, 196, 315, 198, 323
19, 000000370511.jpg, 6556, 6, 350, 312, 352, 318
19, 000000370511.jpg, 6556, 7, 0, 323, 2, 340
19, 000000370511.jpg, 6556, 8, 239, 307, 243, 321
19, 000000370511.jpg, 6556, 9, 184, 315, 187, 324
19, 000000278001.jpg, 6557, 0, 265, 128, 306, 229
19, 000000278001.jpg, 6557, 1, 98, 139, 103, 158
19, 000000278001.jpg, 6557, 2, 100, 140, 108, 159
19, 000000278001.jpg, 6557, 3, 230, 89, 235, 99
19, 000000278001.jpg, 6557, 4, 237, 87, 240, 93
19, 000000278001.jpg, 6557, 5, 221, 85, 224, 92
19, 000000278001.jpg, 6557, 6, 306, 124, 308, 132
19, 000000278001.jpg, 6557, 7, 43, 80, 46, 87
19, 000000278001.jpg, 6557, 8, 265, 34, 266, 38
19, 000000278001.jpg, 6557, 9, 26, 96, 31, 105
19, 000000278001.jpg, 6557, 10, 25, 97, 28, 105
19, 000000278001.jpg, 6557, 11, 46, 80, 48, 87
19, 000000278001.jpg, 6557, 12, 38, 68, 39, 74
19, 000000120826.jpg, 6558, 0, 0, 232, 15, 280
19, 000000120826.jpg, 6558, 1, 14, 220, 21, 238
19, 000000177978.jpg, 6559, 0, 184, 38, 218, 86
19, 000000177978.jpg, 6559, 1, 131, 145, 143, 170
19, 000000177978.jpg, 6559, 2, 139, 159, 151, 185
19, 000000177978.jpg, 6559, 3, 88, 76, 104, 97
19, 000000177978.jpg, 6559, 4, 161, 197, 168, 208
19, 000000177978.jpg, 6559, 5, 158, 208, 172, 231
19, 000000177978.jpg, 6559, 6, 169, 221, 179, 247
19, 000000177978.jpg, 6559, 7, 124, 138, 139, 159
19, 000000177978.jpg, 6559, 8, 102, 111, 118, 131
19, 000000177978.jpg, 6559, 9, 98, 90, 113, 114
19, 000000177978.jpg, 6559, 10, 143, 171, 157, 196
19, 000000177978.jpg, 6559, 11, 119, 129, 131, 151
19, 000000386784.jpg, 6560, 0, 61, 1, 227, 238
19, 000000386784.jpg, 6560, 1, 14, 214, 82, 298
19, 000000386784.jpg, 6560, 2, 271, 3, 416, 234
19, 000000386784.jpg, 6560, 3, 398, 147, 415, 191
19, 000000303413.jpg, 6561, 0, 185, 74, 243, 259
19, 000000303413.jpg, 6561, 1, 174, 63, 208, 119
19, 000000062129.jpg, 6562, 0, 31, 37, 111, 351
19, 000000497067.jpg, 6563, 0, 175, 55, 394, 404
19, 000000497067.jpg, 6563, 1, 4, 57, 114, 255
19, 000000497067.jpg, 6563, 2, 85, 51, 133, 171
19, 000000160694.jpg, 6564, 0, 149, 105, 294, 353
19, 000000559948.jpg, 6565, 0, 155, 42, 255, 253
19, 000000448656.jpg, 6566, 0, 394, 126, 416, 345
19, 000000448656.jpg, 6566, 1, 368, 131, 403, 299
19, 000000448656.jpg, 6566, 2, 326, 120, 379, 343
19, 000000448656.jpg, 6566, 3, 318, 120, 342, 317
19, 000000448656.jpg, 6566, 4, 288, 122, 321, 209
19, 000000448656.jpg, 6566, 5, 193, 123, 248, 326
19, 000000448656.jpg, 6566, 6, 230, 145, 255, 278
19, 000000448656.jpg, 6566, 7, 144, 149, 195, 342
19, 000000448656.jpg, 6566, 8, 60, 156, 146, 411
19, 000000448656.jpg, 6566, 9, 14, 170, 36, 264
19, 000000448656.jpg, 6566, 10, 136, 142, 160, 207
19, 000000448656.jpg, 6566, 11, 247, 28, 281, 132
19, 000000448656.jpg, 6566, 12, 254, 128, 323, 350
19, 000000576752.jpg, 6567, 0, 104, 237, 108, 261
19, 000000576752.jpg, 6567, 1, 107, 235, 113, 262
19, 000000576752.jpg, 6567, 2, 183, 235, 195, 305
19, 000000019132.jpg, 6568, 0, 207, 78, 272, 199
19, 000000019132.jpg, 6568, 1, 194, 121, 415, 415
19, 000000019132.jpg, 6568, 2, 0, 92, 198, 413
19, 000000019132.jpg, 6568, 3, 307, 100, 395, 288
19, 000000019132.jpg, 6568, 4, 353, 0, 415, 211
19, 000000019132.jpg, 6568, 5, 64, 0, 184, 97
19, 000000086820.jpg, 6569, 0, 107, 0, 299, 33
19, 000000123612.jpg, 6570, 0, 283, 233, 288, 243
19, 000000123612.jpg, 6570, 1, 272, 237, 275, 246
19, 000000123612.jpg, 6570, 2, 262, 235, 265, 244
19, 000000123612.jpg, 6570, 3, 232, 234, 235, 239
19, 000000123612.jpg, 6570, 4, 175, 235, 178, 249
19, 000000123612.jpg, 6570, 5, 328, 230, 331, 237
19, 000000123612.jpg, 6570, 6, 275, 233, 279, 246
19, 000000123612.jpg, 6570, 7, 266, 235, 267, 246
19, 000000123612.jpg, 6570, 8, 165, 235, 169, 250
19, 000000123612.jpg, 6570, 9, 252, 231, 255, 246
19, 000000123612.jpg, 6570, 10, 258, 232, 263, 247
19, 000000123612.jpg, 6570, 11, 268, 236, 271, 247
19, 000000123612.jpg, 6570, 12, 245, 234, 248, 246
19, 000000381546.jpg, 6571, 0, 38, 240, 102, 365
19, 000000374241.jpg, 6572, 0, 319, 272, 326, 305
19, 000000374241.jpg, 6572, 1, 325, 270, 334, 305
19, 000000374241.jpg, 6572, 2, 238, 270, 253, 315
19, 000000374241.jpg, 6572, 3, 355, 270, 364, 296
19, 000000374241.jpg, 6572, 4, 59, 272, 73, 318
19, 000000374241.jpg, 6572, 5, 235, 272, 240, 282
19, 000000374241.jpg, 6572, 6, 52, 266, 61, 314
19, 000000070236.jpg, 6573, 0, 377, 290, 411, 369
19, 000000070236.jpg, 6573, 1, 44, 288, 55, 314
19, 000000070236.jpg, 6573, 2, 53, 286, 68, 315
19, 000000070236.jpg, 6573, 3, 10, 285, 16, 295
19, 000000070236.jpg, 6573, 4, 30, 286, 36, 299
19, 000000070236.jpg, 6573, 5, 23, 286, 30, 299
19, 000000487458.jpg, 6574, 0, 79, 113, 195, 367
19, 000000505516.jpg, 6575, 0, 34, 54, 128, 364
19, 000000505516.jpg, 6575, 1, 144, 175, 228, 329
19, 000000505516.jpg, 6575, 2, 233, 100, 273, 264
19, 000000505516.jpg, 6575, 3, 290, 104, 326, 256
19, 000000505516.jpg, 6575, 4, 176, 247, 357, 332
19, 000000505516.jpg, 6575, 5, 180, 69, 246, 288
19, 000000059080.jpg, 6576, 0, 210, 125, 262, 196
19, 000000059080.jpg, 6576, 1, 264, 134, 273, 191
19, 000000059080.jpg, 6576, 2, 382, 80, 407, 205
19, 000000059080.jpg, 6576, 3, 39, 176, 237, 385
19, 000000059080.jpg, 6576, 4, 245, 113, 257, 187
19, 000000059080.jpg, 6576, 5, 271, 131, 288, 194
19, 000000059080.jpg, 6576, 6, 284, 136, 297, 152
19, 000000059080.jpg, 6576, 7, 360, 98, 387, 206
19, 000000059080.jpg, 6576, 8, 256, 123, 268, 189
19, 000000059080.jpg, 6576, 9, 231, 109, 253, 171
19, 000000059080.jpg, 6576, 10, 179, 126, 200, 154
19, 000000059080.jpg, 6576, 11, 292, 139, 300, 157
19, 000000059080.jpg, 6576, 12, 328, 158, 338, 193
19, 000000314201.jpg, 6577, 0, 291, 168, 415, 357
19, 000000044421.jpg, 6578, 0, 0, 64, 249, 410
19, 000000044421.jpg, 6578, 1, 182, 48, 416, 415
19, 000000044421.jpg, 6578, 2, 12, 247, 67, 347
19, 000000044421.jpg, 6578, 3, 47, 259, 85, 327
19, 000000482848.jpg, 6579, 0, 150, 60, 306, 410
19, 000000435164.jpg, 6580, 0, 392, 177, 409, 235
19, 000000435164.jpg, 6580, 1, 402, 140, 415, 208
19, 000000435164.jpg, 6580, 2, 368, 148, 376, 157
19, 000000313627.jpg, 6581, 0, 144, 112, 198, 300
19, 000000313627.jpg, 6581, 1, 90, 111, 136, 198
19, 000000183594.jpg, 6582, 0, 182, 82, 280, 323
19, 000000183594.jpg, 6582, 1, 136, 68, 214, 235
19, 000000183594.jpg, 6582, 2, 139, 93, 164, 196
19, 000000183594.jpg, 6582, 3, 86, 92, 123, 152
19, 000000183594.jpg, 6582, 4, 65, 102, 84, 135
19, 000000183594.jpg, 6582, 5, 124, 100, 139, 168
19, 000000183594.jpg, 6582, 6, 308, 111, 327, 133
19, 000000183594.jpg, 6582, 7, 131, 99, 141, 137
19, 000000183594.jpg, 6582, 8, 111, 97, 118, 110
19, 000000183594.jpg, 6582, 9, 369, 101, 381, 134
19, 000000183594.jpg, 6582, 10, 79, 106, 92, 155
19, 000000183594.jpg, 6582, 11, 48, 107, 58, 127
19, 000000183594.jpg, 6582, 12, 90, 99, 99, 115
19, 000000125228.jpg, 6583, 0, 96, 35, 253, 267
19, 000000036911.jpg, 6584, 0, 40, 42, 246, 398
19, 000000036911.jpg, 6584, 1, 277, 0, 335, 181
19, 000000036911.jpg, 6584, 2, 159, 48, 178, 92
19, 000000036911.jpg, 6584, 3, 137, 39, 171, 99
19, 000000036911.jpg, 6584, 4, 95, 42, 132, 123
19, 000000036911.jpg, 6584, 5, 76, 44, 110, 126
19, 000000036911.jpg, 6584, 6, 221, 10, 234, 84
19, 000000036911.jpg, 6584, 7, 0, 0, 34, 58
19, 000000036911.jpg, 6584, 8, 12, 3, 28, 26
19, 000000036911.jpg, 6584, 9, 185, 27, 203, 44
19, 000000036911.jpg, 6584, 10, 117, 41, 148, 120
19, 000000036911.jpg, 6584, 11, 234, 16, 252, 88
19, 000000506659.jpg, 6585, 0, 43, 96, 297, 364
19, 000000059912.jpg, 6586, 0, 220, 86, 281, 204
19, 000000473776.jpg, 6587, 0, 91, 209, 161, 344
19, 000000473776.jpg, 6587, 1, 15, 183, 118, 352
19, 000000473776.jpg, 6587, 2, 320, 139, 355, 205
19, 000000473776.jpg, 6587, 3, 14, 147, 18, 156
19, 000000473776.jpg, 6587, 4, 62, 137, 64, 147
19, 000000473776.jpg, 6587, 5, 330, 107, 339, 117
19, 000000473776.jpg, 6587, 6, 74, 124, 77, 131
19, 000000473776.jpg, 6587, 7, 99, 112, 107, 124
19, 000000473776.jpg, 6587, 8, 350, 90, 357, 102
19, 000000473776.jpg, 6587, 9, 100, 148, 112, 183
19, 000000473776.jpg, 6587, 10, 122, 134, 194, 316
19, 000000473776.jpg, 6587, 11, 59, 132, 63, 143
19, 000000473776.jpg, 6587, 12, 378, 111, 384, 120
19, 000000255338.jpg, 6588, 0, 222, 121, 295, 301
19, 000000513080.jpg, 6589, 0, 125, 30, 289, 378
19, 000000513080.jpg, 6589, 1, 347, 109, 373, 189
19, 000000513080.jpg, 6589, 2, 327, 119, 335, 133
19, 000000513080.jpg, 6589, 3, 11, 94, 68, 187
19, 000000513080.jpg, 6589, 4, 360, 112, 388, 191
19, 000000513080.jpg, 6589, 5, 390, 121, 395, 137
19, 000000029254.jpg, 6590, 0, 321, 223, 334, 282
19, 000000029254.jpg, 6590, 1, 22, 240, 28, 276
19, 000000029254.jpg, 6590, 2, 12, 242, 22, 276
19, 000000029254.jpg, 6590, 3, 34, 239, 39, 276
19, 000000029254.jpg, 6590, 4, 31, 240, 36, 273
19, 000000029254.jpg, 6590, 5, 44, 241, 49, 248
19, 000000029254.jpg, 6590, 6, 178, 208, 209, 234
19, 000000521824.jpg, 6591, 0, 173, 80, 290, 416
19, 000000172062.jpg, 6592, 0, 27, 105, 282, 401
19, 000000337882.jpg, 6593, 0, 356, 120, 416, 408
19, 000000337882.jpg, 6593, 1, 162, 39, 239, 200
19, 000000337882.jpg, 6593, 2, 0, 105, 68, 415
19, 000000337882.jpg, 6593, 3, 214, 92, 350, 277
19, 000000337882.jpg, 6593, 4, 150, 265, 277, 416
19, 000000337882.jpg, 6593, 5, 253, 179, 384, 409
19, 000000337882.jpg, 6593, 6, 61, 156, 158, 415
19, 000000337882.jpg, 6593, 7, 0, 344, 32, 416
19, 000000337882.jpg, 6593, 8, 157, 113, 229, 325
19, 000000337882.jpg, 6593, 9, 295, 3, 339, 134
19, 000000153123.jpg, 6594, 0, 1, 0, 416, 410
19, 000000448824.jpg, 6595, 0, 280, 38, 360, 383
19, 000000448824.jpg, 6595, 1, 233, 103, 267, 250
19, 000000448824.jpg, 6595, 2, 179, 183, 195, 213
19, 000000448824.jpg, 6595, 3, 386, 45, 416, 245
19, 000000448824.jpg, 6595, 4, 352, 75, 391, 248
19, 000000126126.jpg, 6596, 0, 177, 190, 245, 301
19, 000000126126.jpg, 6596, 1, 228, 181, 249, 270
19, 000000126126.jpg, 6596, 2, 245, 177, 263, 269
19, 000000126126.jpg, 6596, 3, 293, 118, 340, 272
19, 000000126126.jpg, 6596, 4, 372, 209, 398, 249
19, 000000126126.jpg, 6596, 5, 334, 196, 345, 254
19, 000000126126.jpg, 6596, 6, 366, 214, 385, 240
19, 000000126126.jpg, 6596, 7, 81, 213, 89, 258
19, 000000126126.jpg, 6596, 8, 4, 178, 29, 277
19, 000000126126.jpg, 6596, 9, 154, 232, 185, 286
19, 000000126126.jpg, 6596, 10, 48, 176, 81, 281
19, 000000126126.jpg, 6596, 11, 63, 182, 77, 244
19, 000000341041.jpg, 6597, 0, 76, 110, 157, 390
19, 000000341041.jpg, 6597, 1, 172, 203, 204, 228
19, 000000341041.jpg, 6597, 2, 207, 213, 219, 227
19, 000000275870.jpg, 6598, 0, 127, 253, 144, 279
19, 000000574063.jpg, 6599, 0, 168, 199, 270, 380
19, 000000574063.jpg, 6599, 1, 224, 220, 242, 252
19, 000000563243.jpg, 6600, 0, 304, 31, 394, 363
19, 000000563243.jpg, 6600, 1, 150, 65, 189, 112
19, 000000145311.jpg, 6601, 0, 351, 275, 364, 302
19, 000000145311.jpg, 6601, 1, 66, 202, 75, 221
19, 000000145311.jpg, 6601, 2, 103, 196, 114, 209
19, 000000145311.jpg, 6601, 3, 137, 190, 144, 208
19, 000000145311.jpg, 6601, 4, 155, 195, 162, 208
19, 000000145311.jpg, 6601, 5, 149, 198, 154, 208
19, 000000474245.jpg, 6602, 0, 28, 153, 169, 410
19, 000000474245.jpg, 6602, 1, 156, 165, 331, 411
19, 000000474245.jpg, 6602, 2, 195, 75, 286, 209
19, 000000474245.jpg, 6602, 3, 269, 64, 354, 408
19, 000000474245.jpg, 6602, 4, 321, 28, 396, 384
19, 000000474245.jpg, 6602, 5, 0, 44, 92, 282
19, 000000474245.jpg, 6602, 6, 84, 43, 156, 191
19, 000000474245.jpg, 6602, 7, 258, 48, 290, 134
19, 000000474245.jpg, 6602, 8, 194, 20, 260, 107
19, 000000474245.jpg, 6602, 9, 72, 140, 282, 416
19, 000000474245.jpg, 6602, 10, 169, 68, 232, 177
19, 000000024247.jpg, 6603, 0, 132, 2, 345, 234
19, 000000469158.jpg, 6604, 0, 125, 43, 330, 348
19, 000000469158.jpg, 6604, 1, 29, 1, 158, 229
19, 000000460059.jpg, 6605, 0, 156, 80, 296, 416
19, 000000460059.jpg, 6605, 1, 24, 100, 117, 372
19, 000000224524.jpg, 6606, 0, 159, 67, 298, 395
19, 000000488750.jpg, 6607, 0, 306, 9, 342, 94
19, 000000488750.jpg, 6607, 1, 81, 10, 114, 98
19, 000000488750.jpg, 6607, 2, 212, 170, 289, 283
19, 000000488750.jpg, 6607, 3, 356, 0, 381, 86
19, 000000468608.jpg, 6608, 0, 38, 11, 336, 340
19, 000000091023.jpg, 6609, 0, 137, 20, 308, 410
19, 000000091023.jpg, 6609, 1, 120, 275, 252, 416
19, 000000006562.jpg, 6610, 0, 2, 210, 44, 334
19, 000000006562.jpg, 6610, 1, 89, 163, 111, 236
19, 000000006562.jpg, 6610, 2, 257, 153, 288, 305
19, 000000006562.jpg, 6610, 3, 277, 145, 350, 307
19, 000000006562.jpg, 6610, 4, 282, 181, 301, 251
19, 000000006562.jpg, 6610, 5, 214, 197, 226, 224
19, 000000006562.jpg, 6610, 6, 289, 127, 300, 148
19, 000000006562.jpg, 6610, 7, 68, 233, 121, 393
19, 000000006562.jpg, 6610, 8, 178, 156, 219, 309
19, 000000006562.jpg, 6610, 9, 332, 189, 368, 284
19, 000000506449.jpg, 6611, 0, 198, 45, 274, 182
19, 000000506449.jpg, 6611, 1, 1, 91, 249, 357
19, 000000506449.jpg, 6611, 2, 268, 88, 367, 192
19, 000000506449.jpg, 6611, 3, 329, 107, 416, 199
19, 000000506449.jpg, 6611, 4, 132, 135, 176, 189
19, 000000025003.jpg, 6612, 0, 162, 69, 291, 256
19, 000000508561.jpg, 6613, 0, 300, 92, 416, 410
19, 000000508561.jpg, 6613, 1, 186, 156, 328, 414
19, 000000508561.jpg, 6613, 2, 304, 16, 361, 111
19, 000000508561.jpg, 6613, 3, 133, 182, 194, 342
19, 000000508561.jpg, 6613, 4, 1, 108, 96, 410
19, 000000508561.jpg, 6613, 5, 182, 111, 270, 320
19, 000000508561.jpg, 6613, 6, 221, 26, 279, 121
19, 000000508561.jpg, 6613, 7, 223, 28, 240, 61
19, 000000508561.jpg, 6613, 8, 196, 31, 231, 126
19, 000000508561.jpg, 6613, 9, 143, 45, 217, 210
19, 000000508561.jpg, 6613, 10, 260, 104, 287, 161
19, 000000508561.jpg, 6613, 11, 93, 217, 186, 399
19, 000000508561.jpg, 6613, 12, 339, 0, 416, 216
19, 000000556838.jpg, 6614, 0, 7, 116, 159, 411
19, 000000556838.jpg, 6614, 1, 235, 151, 279, 237
19, 000000556838.jpg, 6614, 2, 403, 162, 415, 188
19, 000000556838.jpg, 6614, 3, 332, 142, 384, 223
19, 000000556838.jpg, 6614, 4, 260, 147, 322, 247
19, 000000567342.jpg, 6615, 0, 53, 0, 163, 242
19, 000000567342.jpg, 6615, 1, 335, 68, 415, 243
19, 000000182723.jpg, 6616, 0, 211, 147, 275, 233
19, 000000539270.jpg, 6617, 0, 375, 88, 416, 300
19, 000000539270.jpg, 6617, 1, 231, 109, 287, 300
19, 000000539270.jpg, 6617, 2, 40, 163, 149, 415
19, 000000236909.jpg, 6618, 0, 169, 313, 180, 349
19, 000000236909.jpg, 6618, 1, 210, 307, 241, 374
19, 000000236909.jpg, 6618, 2, 247, 317, 304, 382
19, 000000236909.jpg, 6618, 3, 198, 304, 215, 371
19, 000000236909.jpg, 6618, 4, 5, 301, 22, 350
19, 000000236909.jpg, 6618, 5, 30, 319, 39, 347
19, 000000236909.jpg, 6618, 6, 184, 324, 189, 345
19, 000000236909.jpg, 6618, 7, 61, 319, 68, 339
19, 000000236909.jpg, 6618, 8, 68, 321, 74, 341
19, 000000236909.jpg, 6618, 9, 127, 323, 133, 345
19, 000000236909.jpg, 6618, 10, 103, 321, 110, 343
19, 000000236909.jpg, 6618, 11, 133, 320, 137, 342
19, 000000236909.jpg, 6618, 12, 192, 332, 199, 345
19, 000000092644.jpg, 6619, 0, 236, 223, 253, 251
19, 000000092644.jpg, 6619, 1, 201, 261, 206, 277
19, 000000092644.jpg, 6619, 2, 172, 261, 188, 296
19, 000000092644.jpg, 6619, 3, 55, 273, 79, 288
19, 000000092644.jpg, 6619, 4, 116, 266, 131, 283
19, 000000092644.jpg, 6619, 5, 49, 130, 53, 138
19, 000000092644.jpg, 6619, 6, 201, 257, 220, 312
19, 000000575595.jpg, 6620, 0, 0, 54, 154, 409
19, 000000538167.jpg, 6621, 0, 0, 384, 9, 415
19, 000000538167.jpg, 6621, 1, 9, 380, 28, 415
19, 000000126047.jpg, 6622, 0, 113, 132, 260, 372
19, 000000126047.jpg, 6622, 1, 254, 145, 406, 309
19, 000000126047.jpg, 6622, 2, 145, 76, 241, 216
19, 000000126047.jpg, 6622, 3, 17, 68, 82, 272
19, 000000111030.jpg, 6623, 0, 168, 260, 175, 285
19, 000000111030.jpg, 6623, 1, 187, 263, 195, 284
19, 000000111030.jpg, 6623, 2, 228, 264, 232, 273
19, 000000111030.jpg, 6623, 3, 175, 266, 186, 285
19, 000000111030.jpg, 6623, 4, 243, 263, 248, 277
19, 000000111030.jpg, 6623, 5, 173, 267, 180, 284
19, 000000111030.jpg, 6623, 6, 391, 242, 409, 282
19, 000000037826.jpg, 6624, 0, 3, 0, 263, 410
19, 000000037826.jpg, 6624, 1, 229, 0, 355, 416
19, 000000360412.jpg, 6625, 0, 221, 223, 234, 286
19, 000000360412.jpg, 6625, 1, 259, 178, 290, 367
19, 000000360412.jpg, 6625, 2, 331, 199, 355, 322
19, 000000360412.jpg, 6625, 3, 232, 194, 256, 331
19, 000000360412.jpg, 6625, 4, 352, 172, 406, 371
19, 000000360412.jpg, 6625, 5, 284, 234, 290, 253
19, 000000159152.jpg, 6626, 0, 1, 0, 416, 218
19, 000000071339.jpg, 6627, 0, 205, 232, 243, 330
19, 000000071339.jpg, 6627, 1, 159, 210, 177, 272
19, 000000071339.jpg, 6627, 2, 105, 214, 138, 294
19, 000000071339.jpg, 6627, 3, 241, 233, 289, 282
19, 000000071339.jpg, 6627, 4, 259, 232, 277, 283
19, 000000283803.jpg, 6628, 0, 1, 102, 193, 411
19, 000000414954.jpg, 6629, 0, 107, 34, 301, 382
19, 000000391400.jpg, 6630, 0, 87, 25, 251, 410
19, 000000391400.jpg, 6630, 1, 336, 95, 391, 361
19, 000000062455.jpg, 6631, 0, 278, 0, 415, 411
19, 000000062455.jpg, 6631, 1, 141, 63, 350, 411
19, 000000062455.jpg, 6631, 2, 10, 54, 223, 409
19, 000000009729.jpg, 6632, 0, 0, 149, 303, 409
19, 000000009729.jpg, 6632, 1, 102, 68, 381, 410
